booking_id,employee_id,booking_date,requested_start_datetime,allocated_start_datetime,requested_end_datetime,allocated_end_datetime,requested_duration_minutes,max_time_flexibility_minutes,requested_room_type,allocated_room_id,allocated_room_type,requested_floor,allocated_floor,requested_capacity,room_capacity,time_relaxation_minutes,allocation_rule,booking_status
RB15920,E0210,2025-08-04,2025-08-04 09:15:00,2025-08-04 10:30:00,2025-08-04 10:00:00,2025-08-04 11:15:00,45,120,Meeting,R034,Conference,5,4.0,12,16.0,75.0,similar_type_any_floor,Allocated
RB16489,E0272,2025-08-04,2025-08-04 09:15:00,2025-08-04 10:30:00,2025-08-04 09:45:00,2025-08-04 11:00:00,30,120,Focus,R018,Training,2,2.0,10,16.0,75.0,similar_type_exact_floor,Allocated
RB32521,E0554,2025-08-04,2025-08-04 10:30:00,2025-08-04 10:30:00,2025-08-04 11:45:00,2025-08-04 11:45:00,75,60,Conference,R021,Training,3,3.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB01491,E0310,2025-08-04,2025-08-04 10:45:00,2025-08-04 10:45:00,2025-08-04 11:45:00,2025-08-04 11:45:00,60,30,Conference,R007,Conference,2,1.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB02524,E0588,2025-08-04,2025-08-04 10:45:00,2025-08-04 10:45:00,2025-08-04 11:45:00,2025-08-04 11:45:00,60,30,Meeting,R004,Meeting,5,1.0,4,8.0,0.0,exact_type_any_floor,Allocated
RB12258,E0335,2025-08-04,2025-08-04 10:45:00,2025-08-04 10:45:00,2025-08-04 12:00:00,2025-08-04 12:00:00,75,30,Conference,R031,Conference,2,4.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB12701,E0612,2025-08-04,2025-08-04 10:30:00,2025-08-04 10:45:00,2025-08-04 11:30:00,2025-08-04 11:45:00,60,60,Focus,R020,Focus,3,2.0,8,8.0,15.0,exact_type_nearby_floor,Allocated
RB13956,E0633,2025-08-04,2025-08-04 10:45:00,2025-08-04 10:45:00,2025-08-04 12:30:00,2025-08-04 12:30:00,105,0,Conference,R026,Training,1,3.0,4,4.0,0.0,similar_type_any_floor,Allocated
RB35818,E0206,2025-08-04,2025-08-04 10:30:00,2025-08-04 10:45:00,2025-08-04 11:30:00,2025-08-04 11:45:00,60,30,Training,R015,Conference,5,2.0,8,8.0,15.0,similar_type_any_floor,Allocated
RB04909,E0877,2025-08-04,2025-08-04 11:00:00,2025-08-04 11:00:00,2025-08-04 13:00:00,2025-08-04 13:00:00,120,60,Conference,R010,Conference,2,1.0,8,8.0,0.0,exact_type_nearby_floor,Allocated
RB07691,E0206,2025-08-04,2025-08-04 10:45:00,2025-08-04 11:00:00,2025-08-04 11:15:00,2025-08-04 11:30:00,30,60,Training,R046,Training,5,5.0,8,8.0,15.0,exact_type_exact_floor,Allocated
RB15157,E0555,2025-08-04,2025-08-04 09:30:00,2025-08-04 11:00:00,2025-08-04 11:30:00,2025-08-04 13:00:00,120,120,Training,R018,Training,2,2.0,10,16.0,90.0,exact_type_exact_floor,Allocated
RB19129,E0225,2025-08-04,2025-08-04 09:30:00,2025-08-04 11:00:00,2025-08-04 10:00:00,2025-08-04 11:30:00,30,120,Meeting,R008,Meeting,5,1.0,16,16.0,90.0,exact_type_any_floor,Allocated
RB20398,E0646,2025-08-04,2025-08-04 10:45:00,2025-08-04 11:00:00,2025-08-04 12:30:00,2025-08-04 12:45:00,105,30,Meeting,R038,Meeting,5,4.0,6,8.0,15.0,exact_type_nearby_floor,Allocated
RB32560,E0781,2025-08-04,2025-08-04 10:00:00,2025-08-04 11:00:00,2025-08-04 11:00:00,2025-08-04 12:00:00,60,120,Meeting,R005,Training,4,1.0,10,16.0,60.0,similar_type_any_floor,Allocated
RB36283,E0515,2025-08-04,2025-08-04 10:15:00,2025-08-04 11:00:00,2025-08-04 11:45:00,2025-08-04 12:30:00,90,120,Meeting,R041,Focus,5,5.0,16,16.0,45.0,similar_type_exact_floor,Allocated
RB04554,E0877,2025-08-04,2025-08-04 10:30:00,2025-08-04 11:15:00,2025-08-04 12:15:00,2025-08-04 13:00:00,105,60,Conference,R034,Conference,3,4.0,10,16.0,45.0,exact_type_nearby_floor,Allocated
RB00772,E0335,2025-08-04,2025-08-04 11:30:00,2025-08-04 11:30:00,2025-08-04 13:00:00,2025-08-04 13:00:00,90,0,Conference,R013,Conference,2,2.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB04586,E0259,2025-08-04,2025-08-04 11:30:00,2025-08-04 11:30:00,2025-08-04 12:15:00,2025-08-04 12:15:00,45,30,Conference,R001,Conference,3,1.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB04621,E0370,2025-08-04,2025-08-04 10:30:00,2025-08-04 11:30:00,2025-08-04 11:00:00,2025-08-04 12:00:00,30,120,Training,R008,Meeting,4,1.0,12,16.0,60.0,similar_type_any_floor,Allocated
RB11873,E0789,2025-08-04,2025-08-04 11:30:00,2025-08-04 11:30:00,2025-08-04 12:00:00,2025-08-04 12:00:00,30,15,Training,R046,Training,2,5.0,8,8.0,0.0,exact_type_any_floor,Allocated
RB23431,E0007,2025-08-04,2025-08-04 11:30:00,2025-08-04 11:30:00,2025-08-04 12:30:00,2025-08-04 12:30:00,60,0,Conference,R045,Conference,4,5.0,8,8.0,0.0,exact_type_nearby_floor,Allocated
RB00353,E0141,2025-08-04,2025-08-04 08:30:00,,2025-08-04 10:00:00,,90,0,Focus,,,5,,10,,,skipped_no_room_available,Skipped
RB00436,E0214,2025-08-04,2025-08-04 09:30:00,,2025-08-04 11:30:00,,120,15,Training,,,3,,12,,,skipped_no_room_available,Skipped
RB00540,E0568,2025-08-04,2025-08-04 09:30:00,,2025-08-04 10:15:00,,45,0,Focus,,,3,,8,,,skipped_no_room_available,Skipped
RB03166,E0393,2025-08-04,2025-08-04 10:00:00,,2025-08-04 11:30:00,,90,0,Focus,,,4,,12,,,skipped_no_room_available,Skipped
RB04222,E0354,2025-08-04,2025-08-04 09:30:00,,2025-08-04 10:30:00,,60,30,Training,,,1,,10,,,skipped_no_room_available,Skipped
RB06920,E0084,2025-08-04,2025-08-04 10:15:00,,2025-08-04 11:15:00,,60,0,Focus,,,1,,16,,,skipped_no_room_available,Skipped
RB07746,E0653,2025-08-04,2025-08-04 09:30:00,,2025-08-04 11:15:00,,105,0,Meeting,,,1,,10,,,skipped_no_room_available,Skipped
RB07917,E0369,2025-08-04,2025-08-04 10:30:00,,2025-08-04 11:30:00,,60,30,Focus,,,5,,10,,,skipped_no_room_available,Skipped
RB08004,E0867,2025-08-04,2025-08-04 10:45:00,,2025-08-04 12:15:00,,90,0,Meeting,,,4,,8,,,skipped_no_room_available,Skipped
RB12488,E0594,2025-08-04,2025-08-04 08:30:00,,2025-08-04 09:30:00,,60,15,Meeting,,,4,,12,,,skipped_no_room_available,Skipped
RB17699,E0763,2025-08-04,2025-08-04 09:00:00,,2025-08-04 09:30:00,,30,15,Conference,,,5,,10,,,skipped_no_room_available,Skipped
RB20838,E0272,2025-08-04,2025-08-04 09:30:00,,2025-08-04 10:30:00,,60,15,Focus,,,2,,6,,,skipped_no_room_available,Skipped
RB21506,E0484,2025-08-04,2025-08-04 09:30:00,,2025-08-04 10:30:00,,60,15,Conference,,,2,,12,,,skipped_no_room_available,Skipped
RB22213,E0417,2025-08-04,2025-08-04 08:45:00,,2025-08-04 10:15:00,,90,15,Meeting,,,1,,12,,,skipped_no_room_available,Skipped
RB22419,E0069,2025-08-04,2025-08-04 09:00:00,,2025-08-04 09:45:00,,45,0,Training,,,1,,10,,,skipped_no_room_available,Skipped
RB22491,E0341,2025-08-04,2025-08-04 10:15:00,,2025-08-04 11:15:00,,60,30,Conference,,,3,,12,,,skipped_no_room_available,Skipped
RB23253,E0340,2025-08-04,2025-08-04 09:15:00,,2025-08-04 10:15:00,,60,0,Training,,,2,,6,,,skipped_no_room_available,Skipped
RB25565,E0722,2025-08-04,2025-08-04 08:15:00,,2025-08-04 09:00:00,,45,0,Meeting,,,4,,16,,,skipped_no_room_available,Skipped
RB25982,E0439,2025-08-04,2025-08-04 09:00:00,,2025-08-04 09:30:00,,30,15,Focus,,,4,,16,,,skipped_no_room_available,Skipped
RB26417,E0950,2025-08-04,2025-08-04 09:15:00,,2025-08-04 10:30:00,,75,15,Meeting,,,2,,12,,,skipped_no_room_available,Skipped
RB27069,E0598,2025-08-04,2025-08-04 09:30:00,,2025-08-04 10:45:00,,75,60,Focus,,,2,,12,,,skipped_no_room_available,Skipped
RB27690,E0898,2025-08-04,2025-08-04 09:15:00,,2025-08-04 09:45:00,,30,15,Meeting,,,4,,16,,,skipped_no_room_available,Skipped
RB28486,E0019,2025-08-04,2025-08-04 09:15:00,,2025-08-04 10:30:00,,75,60,Meeting,,,3,,16,,,skipped_no_room_available,Skipped
RB29418,E0086,2025-08-04,2025-08-04 10:45:00,,2025-08-04 11:30:00,,45,0,Training,,,4,,8,,,skipped_no_room_available,Skipped
RB29970,E0660,2025-08-04,2025-08-04 09:00:00,,2025-08-04 11:00:00,,120,0,Conference,,,5,,10,,,skipped_no_room_available,Skipped
RB30041,E0846,2025-08-04,2025-08-04 09:15:00,,2025-08-04 11:15:00,,120,0,Meeting,,,3,,12,,,skipped_no_room_available,Skipped
RB30705,E0272,2025-08-04,2025-08-04 10:30:00,,2025-08-04 12:15:00,,105,0,Focus,,,2,,8,,,skipped_no_room_available,Skipped
RB30956,E0605,2025-08-04,2025-08-04 08:15:00,,2025-08-04 08:45:00,,30,15,Focus,,,2,,12,,,skipped_no_room_available,Skipped
RB31002,E0831,2025-08-04,2025-08-04 09:00:00,,2025-08-04 11:00:00,,120,15,Meeting,,,4,,12,,,skipped_no_room_available,Skipped
RB32983,E0903,2025-08-04,2025-08-04 10:30:00,,2025-08-04 11:30:00,,60,30,Meeting,,,1,,12,,,skipped_no_room_available,Skipped
RB33048,E0538,2025-08-04,2025-08-04 09:30:00,,2025-08-04 10:15:00,,45,60,Focus,,,1,,12,,,skipped_no_room_available,Skipped
RB33397,E0924,2025-08-04,2025-08-04 09:15:00,,2025-08-04 10:45:00,,90,30,Meeting,,,5,,16,,,skipped_no_room_available,Skipped
RB34446,E0331,2025-08-04,2025-08-04 09:15:00,,2025-08-04 10:45:00,,90,15,Focus,,,2,,10,,,skipped_no_room_available,Skipped
RB35157,E0812,2025-08-04,2025-08-04 09:45:00,,2025-08-04 11:30:00,,105,0,Meeting,,,1,,8,,,skipped_no_room_available,Skipped
RB35700,E0056,2025-08-04,2025-08-04 11:15:00,,2025-08-04 12:45:00,,90,0,Conference,,,2,,16,,,skipped_no_room_available,Skipped
RB36042,E0158,2025-08-04,2025-08-04 09:15:00,,2025-08-04 10:45:00,,90,15,Conference,,,4,,10,,,skipped_no_room_available,Skipped
RB36109,E0504,2025-08-04,2025-08-04 08:45:00,,2025-08-04 09:45:00,,60,0,Meeting,,,2,,10,,,skipped_no_room_available,Skipped
RB38884,E0834,2025-08-04,2025-08-04 08:30:00,,2025-08-04 09:45:00,,75,0,Conference,,,2,,12,,,skipped_no_room_available,Skipped
RB39071,E0414,2025-08-04,2025-08-04 08:15:00,,2025-08-04 09:00:00,,45,15,Conference,,,1,,10,,,skipped_no_room_available,Skipped
RB39140,E0822,2025-08-04,2025-08-04 11:30:00,,2025-08-04 12:45:00,,75,0,Focus,,,3,,10,,,skipped_no_room_available,Skipped
RB39735,E0193,2025-08-04,2025-08-04 11:00:00,,2025-08-04 12:00:00,,60,0,Meeting,,,4,,16,,,skipped_no_room_available,Skipped
RB00466,E0990,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 09:00:00,2025-08-05 09:00:00,60,30,Training,R005,Training,1,1.0,12,16.0,0.0,exact_type_exact_floor,Allocated
RB02981,E0836,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 09:30:00,2025-08-05 09:30:00,90,120,Focus,R032,Focus,4,4.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB13659,E0135,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 08:45:00,2025-08-05 08:45:00,45,0,Meeting,R038,Meeting,4,4.0,4,8.0,0.0,exact_type_exact_floor,Allocated
RB13820,E0018,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 09:30:00,2025-08-05 09:30:00,90,0,Focus,R011,Focus,2,2.0,4,8.0,0.0,exact_type_exact_floor,Allocated
RB17016,E0792,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 09:30:00,2025-08-05 09:30:00,90,30,Meeting,R024,Meeting,3,3.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB27668,E0920,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 09:00:00,2025-08-05 09:00:00,60,60,Meeting,R008,Meeting,5,1.0,16,16.0,0.0,exact_type_any_floor,Allocated
RB30717,E0055,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 08:45:00,2025-08-05 08:45:00,45,15,Conference,R023,Conference,3,3.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB30924,E0793,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 09:00:00,2025-08-05 09:00:00,60,120,Meeting,R025,Meeting,3,3.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB35459,E0300,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 09:00:00,2025-08-05 09:00:00,60,30,Conference,R031,Conference,4,4.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB37775,E0812,2025-08-05,2025-08-05 08:00:00,2025-08-05 08:00:00,2025-08-05 09:30:00,2025-08-05 09:30:00,90,30,Meeting,R003,Meeting,1,1.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB01887,E0719,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 10:00:00,2025-08-05 10:00:00,105,0,Meeting,R044,Meeting,5,5.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB01978,E0456,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 08:45:00,2025-08-05 08:45:00,30,15,Conference,R042,Conference,5,5.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB03787,E0622,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 10:00:00,2025-08-05 10:00:00,105,30,Focus,R041,Focus,5,5.0,2,16.0,0.0,exact_type_exact_floor,Allocated
RB04452,E0111,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 10:15:00,2025-08-05 10:15:00,120,15,Conference,R012,Conference,2,2.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB05217,E0777,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:45:00,2025-08-05 09:45:00,90,30,Training,R018,Training,3,2.0,8,16.0,0.0,exact_type_nearby_floor,Allocated
RB07907,E0082,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:30:00,2025-08-05 09:30:00,75,120,Meeting,R039,Meeting,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB08039,E0041,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:15:00,2025-08-05 09:15:00,60,15,Conference,R034,Conference,4,4.0,6,16.0,0.0,exact_type_exact_floor,Allocated
RB12931,E0570,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:00:00,2025-08-05 09:00:00,45,30,Focus,R043,Focus,5,5.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB15341,E0236,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:45:00,2025-08-05 09:45:00,90,60,Focus,R022,Focus,3,3.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB16270,E0269,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:15:00,2025-08-05 09:15:00,60,0,Meeting,R040,Training,4,4.0,10,16.0,0.0,similar_type_exact_floor,Allocated
RB20304,E0401,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 08:45:00,2025-08-05 08:45:00,30,60,Meeting,R006,Focus,3,1.0,12,16.0,0.0,similar_type_any_floor,Allocated
RB23154,E0243,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:15:00,2025-08-05 09:15:00,60,60,Meeting,R004,Meeting,4,1.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB27310,E0831,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 10:00:00,2025-08-05 10:00:00,105,60,Meeting,R030,Meeting,4,3.0,2,4.0,0.0,exact_type_nearby_floor,Allocated
RB28521,E0774,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 08:45:00,2025-08-05 08:45:00,30,60,Conference,R013,Conference,3,2.0,2,4.0,0.0,exact_type_nearby_floor,Allocated
RB30084,E0915,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:30:00,2025-08-05 09:30:00,75,120,Training,R046,Training,1,5.0,8,8.0,0.0,exact_type_any_floor,Allocated
RB36164,E0610,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:00:00,2025-08-05 09:00:00,45,15,Meeting,R045,Conference,4,5.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB37338,E0764,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:15:00,2025-08-05 09:30:00,2025-08-05 09:30:00,75,60,Meeting,R049,Training,5,5.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB10139,E0119,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 09:15:00,2025-08-05 09:15:00,45,60,Meeting,R001,Conference,1,1.0,8,8.0,0.0,similar_type_exact_floor,Allocated
RB17013,E0842,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 09:30:00,2025-08-05 09:30:00,60,30,Focus,R002,Focus,1,1.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB17056,E0678,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 09:15:00,2025-08-05 09:15:00,45,15,Conference,R014,Conference,3,2.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB17143,E0119,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 09:30:00,2025-08-05 09:30:00,60,15,Focus,R009,Focus,1,1.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB18972,E0032,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 10:15:00,2025-08-05 10:15:00,105,15,Meeting,R015,Conference,4,2.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB19829,E0689,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 10:00:00,2025-08-05 10:00:00,90,0,Meeting,R007,Conference,4,1.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB21281,E0884,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 09:15:00,2025-08-05 09:15:00,45,15,Conference,R010,Conference,4,1.0,2,8.0,0.0,exact_type_any_floor,Allocated
RB22897,E0912,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 09:00:00,2025-08-05 09:00:00,30,60,Focus,R017,Focus,2,2.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB24195,E0659,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 09:15:00,2025-08-05 09:15:00,45,30,Meeting,R016,Focus,2,2.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB26511,E0746,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 09:00:00,2025-08-05 09:00:00,30,120,Meeting,R033,Training,4,4.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB28043,E0635,2025-08-05,2025-08-05 08:30:00,2025-08-05 08:30:00,2025-08-05 09:30:00,2025-08-05 09:30:00,60,60,Meeting,R027,Focus,4,3.0,8,8.0,0.0,similar_type_any_floor,Allocated
RB17822,E0285,2025-08-05,2025-08-05 08:45:00,2025-08-05 08:45:00,2025-08-05 09:45:00,2025-08-05 09:45:00,60,60,Training,R021,Training,3,3.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB19907,E0949,2025-08-05,2025-08-05 08:45:00,2025-08-05 08:45:00,2025-08-05 09:15:00,2025-08-05 09:15:00,30,60,Focus,R050,Focus,4,5.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB20801,E0081,2025-08-05,2025-08-05 08:45:00,2025-08-05 08:45:00,2025-08-05 09:30:00,2025-08-05 09:30:00,45,120,Conference,R023,Conference,4,3.0,8,8.0,0.0,exact_type_nearby_floor,Allocated
RB24600,E0735,2025-08-05,2025-08-05 08:15:00,2025-08-05 08:45:00,2025-08-05 10:00:00,2025-08-05 10:30:00,105,30,Meeting,R006,Focus,2,1.0,10,16.0,30.0,similar_type_any_floor,Allocated
RB31327,E0156,2025-08-05,2025-08-05 08:45:00,2025-08-05 08:45:00,2025-08-05 09:15:00,2025-08-05 09:15:00,30,120,Training,R038,Meeting,4,4.0,8,8.0,0.0,similar_type_exact_floor,Allocated
RB35173,E0567,2025-08-05,2025-08-05 08:45:00,2025-08-05 08:45:00,2025-08-05 09:30:00,2025-08-05 09:30:00,45,60,Meeting,R020,Focus,5,2.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB38544,E0574,2025-08-05,2025-08-05 08:45:00,2025-08-05 08:45:00,2025-08-05 10:00:00,2025-08-05 10:00:00,75,30,Training,R026,Training,1,3.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB01040,E0813,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 09:30:00,2025-08-05 09:30:00,30,0,Meeting,R025,Meeting,4,3.0,4,8.0,0.0,exact_type_nearby_floor,Allocated
RB06643,E0815,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 10:00:00,2025-08-05 10:00:00,60,15,Training,R005,Training,3,1.0,16,16.0,0.0,exact_type_any_floor,Allocated
RB07313,E0673,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 10:45:00,2025-08-05 10:45:00,105,30,Conference,R045,Conference,5,5.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB08169,E0233,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 10:00:00,2025-08-05 10:00:00,60,0,Training,R029,Training,3,3.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB16473,E0627,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 09:45:00,2025-08-05 09:45:00,45,120,Training,R017,Focus,3,2.0,8,8.0,0.0,similar_type_any_floor,Allocated
RB16586,E0287,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 09:45:00,2025-08-05 09:45:00,45,30,Training,R033,Training,5,4.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB17278,E0199,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 10:15:00,2025-08-05 10:15:00,75,30,Meeting,R042,Conference,5,5.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB19288,E0274,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 10:15:00,2025-08-05 10:15:00,75,30,Focus,R043,Focus,1,5.0,8,8.0,0.0,exact_type_any_floor,Allocated
RB22066,E0626,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 10:45:00,2025-08-05 10:45:00,105,60,Focus,R047,Focus,5,5.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB33018,E0287,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 10:30:00,2025-08-05 10:30:00,90,120,Meeting,R048,Focus,5,5.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB34012,E0759,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 10:00:00,2025-08-05 10:00:00,60,0,Meeting,R013,Conference,1,2.0,4,4.0,0.0,similar_type_any_floor,Allocated
RB35122,E0836,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 10:00:00,2025-08-05 10:00:00,60,15,Focus,R028,Focus,5,3.0,2,4.0,0.0,exact_type_any_floor,Allocated
RB35800,E0737,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:00:00,2025-08-05 09:45:00,2025-08-05 09:45:00,45,30,Conference,R031,Conference,1,4.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB36139,E0161,2025-08-05,2025-08-05 08:45:00,2025-08-05 09:00:00,2025-08-05 10:15:00,2025-08-05 10:30:00,90,30,Meeting,R008,Meeting,4,1.0,16,16.0,15.0,exact_type_any_floor,Allocated
RB02153,E0562,2025-08-05,2025-08-05 09:15:00,2025-08-05 09:15:00,2025-08-05 10:45:00,2025-08-05 10:45:00,90,30,Meeting,R014,Conference,2,2.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB04973,E0080,2025-08-05,2025-08-05 09:15:00,2025-08-05 09:15:00,2025-08-05 10:30:00,2025-08-05 10:30:00,75,15,Meeting,R050,Focus,5,5.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB05510,E0792,2025-08-05,2025-08-05 09:15:00,2025-08-05 09:15:00,2025-08-05 10:45:00,2025-08-05 10:45:00,90,120,Conference,R001,Conference,3,1.0,2,8.0,0.0,exact_type_any_floor,Allocated
RB07855,E0513,2025-08-05,2025-08-05 09:15:00,2025-08-05 09:15:00,2025-08-05 09:45:00,2025-08-05 09:45:00,30,60,Conference,R010,Conference,5,1.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB08545,E0899,2025-08-05,2025-08-05 09:15:00,2025-08-05 09:15:00,2025-08-05 10:30:00,2025-08-05 10:30:00,75,30,Conference,R035,Training,1,4.0,4,4.0,0.0,similar_type_any_floor,Allocated
RB08840,E0800,2025-08-05,2025-08-05 09:15:00,2025-08-05 09:15:00,2025-08-05 10:45:00,2025-08-05 10:45:00,90,120,Meeting,R036,Training,1,4.0,4,4.0,0.0,similar_type_any_floor,Allocated
RB09780,E0863,2025-08-05,2025-08-05 09:15:00,2025-08-05 09:15:00,2025-08-05 10:45:00,2025-08-05 10:45:00,90,0,Meeting,R037,Training,4,4.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB16509,E0202,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:15:00,2025-08-05 10:30:00,2025-08-05 10:45:00,90,15,Focus,R034,Conference,4,4.0,16,16.0,15.0,similar_type_exact_floor,Allocated
RB19375,E0683,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:15:00,2025-08-05 09:30:00,2025-08-05 09:45:00,30,120,Training,R040,Training,5,4.0,16,16.0,15.0,exact_type_nearby_floor,Allocated
RB20613,E0579,2025-08-05,2025-08-05 09:15:00,2025-08-05 09:15:00,2025-08-05 10:15:00,2025-08-05 10:15:00,60,30,Conference,R016,Focus,1,2.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB25624,E0794,2025-08-05,2025-08-05 09:15:00,2025-08-05 09:15:00,2025-08-05 10:00:00,2025-08-05 10:00:00,45,120,Meeting,R019,Focus,2,2.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB28224,E0959,2025-08-05,2025-08-05 09:00:00,2025-08-05 09:15:00,2025-08-05 10:45:00,2025-08-05 11:00:00,105,30,Meeting,R038,Meeting,4,4.0,6,8.0,15.0,exact_type_exact_floor,Allocated
