booking_id,employee_id,booking_date,requested_start_datetime,requested_end_datetime,requested_duration_minutes,requested_room_type,requested_capacity,max_time_flexibility_minutes,requested_floor
RB28820,E0469,2025-08-13,2025-08-13 08:15:00,2025-08-13 08:45:00,30,Meeting,8,60,3
RB34050,E0606,2025-08-13,2025-08-13 08:15:00,2025-08-13 09:30:00,75,Meeting,4,120,2
RB02597,E0585,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:00:00,30,Training,8,0,3
RB03732,E0689,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:30:00,60,Conference,6,0,4
RB13000,E0528,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:30:00,60,Meeting,12,60,3
RB15686,E0992,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:15:00,45,Conference,2,15,3
RB21347,E0915,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:30:00,60,Training,8,60,1
RB23636,E0579,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:15:00,45,Conference,2,60,1
RB24357,E0389,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:30:00,60,Training,8,120,4
RB32921,E0048,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:30:00,60,Meeting,2,60,3
RB33634,E0278,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:30:00,60,Conference,2,30,3
RB35083,E0801,2025-08-13,2025-08-13 08:30:00,2025-08-13 09:00:00,30,Meeting,2,15,3
RB00231,E0062,2025-08-13,2025-08-13 08:45:00,2025-08-13 10:15:00,90,Conference,16,30,4
RB00974,E0269,2025-08-13,2025-08-13 08:45:00,2025-08-13 10:00:00,75,Conference,16,30,2
RB01086,E0955,2025-08-13,2025-08-13 08:45:00,2025-08-13 09:15:00,30,Focus,4,120,4
RB04421,E0535,2025-08-13,2025-08-13 08:45:00,2025-08-13 09:30:00,45,Training,4,60,4
RB21088,E0356,2025-08-13,2025-08-13 08:45:00,2025-08-13 10:00:00,75,Conference,2,60,5
RB34612,E0793,2025-08-13,2025-08-13 08:45:00,2025-08-13 09:45:00,60,Meeting,6,60,3
RB39252,E0171,2025-08-13,2025-08-13 08:45:00,2025-08-13 09:45:00,60,Meeting,6,60,4
RB06174,E0389,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:00:00,60,Training,8,120,4
RB09314,E0620,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:00:00,60,Conference,8,60,4
RB20090,E0763,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:30:00,90,Conference,12,60,5
RB21263,E0520,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:00:00,60,Training,8,60,1
RB21991,E0917,2025-08-13,2025-08-13 09:00:00,2025-08-13 09:45:00,45,Conference,8,0,1
RB22778,E0410,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:00:00,60,Meeting,12,60,2
RB23812,E0826,2025-08-13,2025-08-13 09:00:00,2025-08-13 09:45:00,45,Meeting,6,30,1
RB25457,E0046,2025-08-13,2025-08-13 09:00:00,2025-08-13 09:30:00,30,Conference,2,60,5
RB27034,E0935,2025-08-13,2025-08-13 09:00:00,2025-08-13 09:45:00,45,Training,8,60,5
RB27973,E0137,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:30:00,90,Meeting,4,30,2
RB28188,E0630,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:00:00,60,Training,4,60,2
RB29592,E0867,2025-08-13,2025-08-13 09:00:00,2025-08-13 09:30:00,30,Meeting,10,30,4
RB31040,E0047,2025-08-13,2025-08-13 09:00:00,2025-08-13 09:30:00,30,Conference,6,60,4
RB31140,E0062,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:00:00,60,Conference,6,30,4
RB32060,E0456,2025-08-13,2025-08-13 09:00:00,2025-08-13 11:00:00,120,Conference,4,60,5
RB34071,E0996,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:00:00,60,Conference,6,0,2
RB36975,E0422,2025-08-13,2025-08-13 09:00:00,2025-08-13 09:30:00,30,Meeting,6,15,5
RB37486,E0410,2025-08-13,2025-08-13 09:00:00,2025-08-13 10:00:00,60,Meeting,10,0,2
RB39540,E0467,2025-08-13,2025-08-13 09:00:00,2025-08-13 09:45:00,45,Meeting,6,15,4
RB39861,E0405,2025-08-13,2025-08-13 09:00:00,2025-08-13 09:45:00,45,Training,12,30,3
RB02554,E0706,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:15:00,60,Focus,4,30,5
RB02903,E0952,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:15:00,60,Meeting,8,30,2
RB04123,E0730,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:30:00,75,Meeting,4,15,3
RB04820,E0722,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:45:00,90,Meeting,6,0,4
RB12069,E0996,2025-08-13,2025-08-13 09:15:00,2025-08-13 09:45:00,30,Meeting,6,15,2
RB13663,E0065,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:45:00,90,Meeting,4,30,4
RB16953,E0662,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:45:00,90,Meeting,8,0,4
RB18918,E0151,2025-08-13,2025-08-13 09:15:00,2025-08-13 09:45:00,30,Meeting,6,30,5
RB19121,E0389,2025-08-13,2025-08-13 09:15:00,2025-08-13 11:00:00,105,Training,6,120,4
RB21138,E0394,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:15:00,60,Training,12,0,3
RB23138,E0628,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:45:00,90,Meeting,6,15,2
RB24173,E0677,2025-08-13,2025-08-13 09:15:00,2025-08-13 11:00:00,105,Conference,10,15,3
RB25515,E0732,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:45:00,90,Training,6,60,2
RB25949,E0110,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:45:00,90,Conference,12,120,4
RB26397,E0760,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:45:00,90,Conference,6,15,5
RB29130,E0279,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:00:00,45,Conference,8,30,5
RB29870,E0058,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:00:00,45,Focus,16,15,4
RB35446,E0597,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:30:00,75,Meeting,10,0,2
RB35651,E0113,2025-08-13,2025-08-13 09:15:00,2025-08-13 09:45:00,30,Conference,4,120,3
RB37382,E0577,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:30:00,75,Focus,2,0,1
RB38334,E0025,2025-08-13,2025-08-13 09:15:00,2025-08-13 10:15:00,60,Training,10,15,4
RB39587,E0172,2025-08-13,2025-08-13 09:15:00,2025-08-13 09:45:00,30,Focus,2,60,3
RB03508,E0137,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:30:00,60,Meeting,4,120,2
RB12825,E0977,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:30:00,60,Conference,2,30,3
RB12979,E0493,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:30:00,60,Training,10,30,3
RB16328,E0011,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:15:00,45,Conference,2,0,5
RB17663,E0008,2025-08-13,2025-08-13 09:30:00,2025-08-13 11:15:00,105,Meeting,2,0,3
RB18587,E0864,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:15:00,45,Conference,8,15,1
RB19386,E0181,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:30:00,60,Training,2,30,2
RB21639,E0763,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:30:00,60,Conference,8,15,5
RB22084,E0385,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:30:00,60,Conference,10,30,5
RB23037,E0634,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:30:00,60,Training,8,15,2
RB29429,E0665,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:30:00,60,Conference,4,30,5
RB29665,E0094,2025-08-13,2025-08-13 09:30:00,2025-08-13 11:00:00,90,Focus,2,15,4
RB30701,E0503,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:30:00,60,Meeting,4,120,3
RB31360,E0267,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:15:00,45,Focus,2,60,2
RB33884,E0202,2025-08-13,2025-08-13 09:30:00,2025-08-13 11:00:00,90,Conference,16,0,4
RB33990,E0307,2025-08-13,2025-08-13 09:30:00,2025-08-13 11:00:00,90,Meeting,4,30,4
RB37758,E0114,2025-08-13,2025-08-13 09:30:00,2025-08-13 10:00:00,30,Conference,6,30,4
RB00346,E0677,2025-08-13,2025-08-13 09:45:00,2025-08-13 11:15:00,90,Conference,8,0,4
RB02448,E0094,2025-08-13,2025-08-13 09:45:00,2025-08-13 11:15:00,90,Focus,2,60,4
RB09463,E0402,2025-08-13,2025-08-13 09:45:00,2025-08-13 10:45:00,60,Meeting,6,30,3
RB16696,E0887,2025-08-13,2025-08-13 09:45:00,2025-08-13 11:15:00,90,Conference,6,30,3
RB17466,E0211,2025-08-13,2025-08-13 09:45:00,2025-08-13 10:15:00,30,Conference,2,0,5
RB28647,E0105,2025-08-13,2025-08-13 09:45:00,2025-08-13 10:45:00,60,Meeting,12,0,1
RB34239,E0700,2025-08-13,2025-08-13 09:45:00,2025-08-13 11:15:00,90,Focus,2,0,2
RB35973,E0815,2025-08-13,2025-08-13 09:45:00,2025-08-13 10:15:00,30,Focus,16,60,2
RB36314,E0815,2025-08-13,2025-08-13 09:45:00,2025-08-13 11:00:00,75,Focus,16,30,3
RB37767,E0986,2025-08-13,2025-08-13 09:45:00,2025-08-13 10:45:00,60,Conference,12,0,1
RB02977,E0710,2025-08-13,2025-08-13 10:00:00,2025-08-13 10:45:00,45,Conference,8,60,3
RB08016,E0682,2025-08-13,2025-08-13 10:00:00,2025-08-13 12:00:00,120,Meeting,8,60,1
RB08067,E0888,2025-08-13,2025-08-13 10:00:00,2025-08-13 11:30:00,90,Meeting,8,60,4
RB12254,E0672,2025-08-13,2025-08-13 10:00:00,2025-08-13 11:45:00,105,Training,8,60,1
RB18280,E0267,2025-08-13,2025-08-13 10:00:00,2025-08-13 11:15:00,75,Training,4,30,2
RB19848,E0284,2025-08-13,2025-08-13 10:00:00,2025-08-13 11:00:00,60,Conference,2,60,1
RB24982,E0939,2025-08-13,2025-08-13 10:00:00,2025-08-13 11:00:00,60,Meeting,2,15,1
RB32351,E0925,2025-08-13,2025-08-13 10:00:00,2025-08-13 11:00:00,60,Meeting,4,15,3
RB36634,E0282,2025-08-13,2025-08-13 10:00:00,2025-08-13 11:30:00,90,Meeting,16,60,5
RB38471,E0956,2025-08-13,2025-08-13 10:00:00,2025-08-13 11:15:00,75,Focus,2,30,2
RB39721,E0008,2025-08-13,2025-08-13 10:00:00,2025-08-13 11:15:00,75,Meeting,8,15,3
RB00864,E0736,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:45:00,90,Meeting,4,60,2
RB01028,E0696,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:00:00,45,Conference,2,30,1
RB01185,E0050,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:00:00,45,Training,6,15,4
RB04694,E0007,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:45:00,90,Conference,8,15,4
RB06200,E0627,2025-08-13,2025-08-13 10:15:00,2025-08-13 12:00:00,105,Training,6,0,1
RB12142,E0893,2025-08-13,2025-08-13 10:15:00,2025-08-13 12:15:00,120,Focus,12,30,5
RB14443,E0621,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:00:00,45,Training,12,60,4
RB16088,E0865,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:15:00,60,Meeting,6,60,5
RB16912,E0071,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:15:00,60,Meeting,12,15,4
RB23871,E0008,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:15:00,60,Conference,8,30,3
RB25207,E0433,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:15:00,60,Meeting,10,0,5
RB26680,E0282,2025-08-13,2025-08-13 10:15:00,2025-08-13 12:00:00,105,Meeting,6,120,5
RB36161,E0534,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:00:00,45,Meeting,12,15,3
RB37219,E0318,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:45:00,90,Meeting,6,15,1
RB38194,E0499,2025-08-13,2025-08-13 10:15:00,2025-08-13 11:45:00,90,Meeting,2,0,3
RB06678,E0039,2025-08-13,2025-08-13 10:30:00,2025-08-13 12:00:00,90,Meeting,4,0,1
RB18709,E0138,2025-08-13,2025-08-13 10:30:00,2025-08-13 11:30:00,60,Conference,6,30,1
RB23507,E0556,2025-08-13,2025-08-13 10:30:00,2025-08-13 11:30:00,60,Meeting,12,30,3
RB27331,E0921,2025-08-13,2025-08-13 10:30:00,2025-08-13 11:45:00,75,Focus,8,15,3
RB39046,E0215,2025-08-13,2025-08-13 10:30:00,2025-08-13 11:45:00,75,Training,8,0,5
RB39290,E0015,2025-08-13,2025-08-13 10:30:00,2025-08-13 11:30:00,60,Conference,4,60,2
RB05667,E0835,2025-08-13,2025-08-13 10:45:00,2025-08-13 12:00:00,75,Conference,8,0,5
RB15250,E0977,2025-08-13,2025-08-13 10:45:00,2025-08-13 12:15:00,90,Conference,2,60,3
RB17198,E0268,2025-08-13,2025-08-13 10:45:00,2025-08-13 12:15:00,90,Meeting,10,120,4
RB23763,E0909,2025-08-13,2025-08-13 10:45:00,2025-08-13 11:45:00,60,Meeting,4,60,5
RB24265,E0206,2025-08-13,2025-08-13 10:45:00,2025-08-13 12:15:00,90,Training,8,0,5
RB29569,E0621,2025-08-13,2025-08-13 10:45:00,2025-08-13 12:15:00,90,Training,10,60,4
RB32284,E0516,2025-08-13,2025-08-13 10:45:00,2025-08-13 12:00:00,75,Meeting,6,15,4
RB39166,E0552,2025-08-13,2025-08-13 10:45:00,2025-08-13 12:15:00,90,Focus,16,30,2
RB39442,E0974,2025-08-13,2025-08-13 10:45:00,2025-08-13 12:15:00,90,Meeting,8,15,5
RB30004,E0933,2025-08-13,2025-08-13 11:00:00,2025-08-13 12:00:00,60,Meeting,6,30,4
RB34470,E0546,2025-08-13,2025-08-13 11:00:00,2025-08-13 12:30:00,90,Conference,10,30,2
RB03526,E0756,2025-08-13,2025-08-13 11:15:00,2025-08-13 12:00:00,45,Focus,10,60,3
RB30030,E0701,2025-08-13,2025-08-13 11:15:00,2025-08-13 12:15:00,60,Meeting,6,120,2
RB31967,E0621,2025-08-13,2025-08-13 11:15:00,2025-08-13 12:45:00,90,Training,10,30,4
RB02004,E0684,2025-08-13,2025-08-13 11:30:00,2025-08-13 13:00:00,90,Meeting,6,0,5
RB06114,E0546,2025-08-13,2025-08-13 11:30:00,2025-08-13 12:45:00,75,Focus,4,15,2
RB15949,E0672,2025-08-13,2025-08-13 11:45:00,2025-08-13 13:00:00,75,Training,6,120,1
RB11730,E0154,2025-08-14,2025-08-14 08:00:00,2025-08-14 09:15:00,75,Training,10,0,5
RB15458,E0937,2025-08-14,2025-08-14 08:00:00,2025-08-14 09:30:00,90,Conference,6,120,4
RB24053,E0285,2025-08-14,2025-08-14 08:00:00,2025-08-14 09:15:00,75,Training,4,15,3
RB24644,E0410,2025-08-14,2025-08-14 08:00:00,2025-08-14 10:00:00,120,Meeting,12,0,2
RB29064,E0349,2025-08-14,2025-08-14 08:00:00,2025-08-14 09:30:00,90,Focus,4,15,5
RB31397,E0487,2025-08-14,2025-08-14 08:00:00,2025-08-14 08:45:00,45,Training,2,60,4
RB36091,E0635,2025-08-14,2025-08-14 08:00:00,2025-08-14 09:30:00,90,Meeting,8,30,4
RB38165,E0488,2025-08-14,2025-08-14 08:00:00,2025-08-14 09:00:00,60,Training,2,60,4
RB00204,E0093,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:15:00,60,Conference,6,60,5
RB11287,E0508,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:30:00,75,Meeting,12,60,5
RB15152,E0610,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:15:00,60,Meeting,6,15,5
RB17190,E0430,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:15:00,60,Training,12,60,1
RB18604,E0400,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:15:00,60,Conference,10,15,5
RB20782,E0358,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:30:00,75,Focus,4,30,5
RB21809,E0685,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:15:00,60,Meeting,2,60,3
RB23642,E0358,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:15:00,60,Focus,4,30,5
RB26480,E0130,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:00:00,45,Meeting,10,15,5
RB26833,E0574,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:45:00,90,Training,4,60,1
RB29922,E0441,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:15:00,60,Training,8,0,4
RB32552,E0303,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:45:00,90,Training,4,120,2
RB35840,E0327,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:00:00,45,Focus,2,60,2
RB36090,E0340,2025-08-14,2025-08-14 08:15:00,2025-08-14 08:45:00,30,Meeting,6,15,2
RB37292,E0031,2025-08-14,2025-08-14 08:15:00,2025-08-14 09:30:00,75,Meeting,12,0,4
RB09669,E0049,2025-08-14,2025-08-14 08:30:00,2025-08-14 09:45:00,75,Meeting,4,15,5
RB10836,E0414,2025-08-14,2025-08-14 08:30:00,2025-08-14 10:00:00,90,Conference,8,30,1
RB14059,E0251,2025-08-14,2025-08-14 08:30:00,2025-08-14 09:15:00,45,Training,8,60,2
RB17123,E0289,2025-08-14,2025-08-14 08:30:00,2025-08-14 09:30:00,60,Conference,10,60,3
RB28163,E0783,2025-08-14,2025-08-14 08:30:00,2025-08-14 09:15:00,45,Meeting,6,120,3
RB38996,E0963,2025-08-14,2025-08-14 08:30:00,2025-08-14 09:30:00,60,Meeting,8,0,3
RB39665,E0049,2025-08-14,2025-08-14 08:30:00,2025-08-14 09:30:00,60,Meeting,2,30,5
RB04391,E0308,2025-08-14,2025-08-14 08:45:00,2025-08-14 09:45:00,60,Meeting,10,60,1
RB05200,E0570,2025-08-14,2025-08-14 08:45:00,2025-08-14 10:15:00,90,Training,4,60,5
RB05629,E0355,2025-08-14,2025-08-14 08:45:00,2025-08-14 09:15:00,30,Meeting,2,0,2
RB05632,E0641,2025-08-14,2025-08-14 08:45:00,2025-08-14 09:45:00,60,Meeting,8,30,1
RB12829,E0642,2025-08-14,2025-08-14 08:45:00,2025-08-14 09:15:00,30,Meeting,10,60,3
RB13854,E0717,2025-08-14,2025-08-14 08:45:00,2025-08-14 09:30:00,45,Conference,6,0,1
RB16031,E0910,2025-08-14,2025-08-14 08:45:00,2025-08-14 10:00:00,75,Focus,12,120,5
RB31866,E0983,2025-08-14,2025-08-14 08:45:00,2025-08-14 10:15:00,90,Focus,8,60,3
RB01285,E0189,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:30:00,90,Conference,8,30,4
RB02702,E0678,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:00:00,60,Conference,8,15,4
RB03850,E0476,2025-08-14,2025-08-14 09:00:00,2025-08-14 11:00:00,120,Meeting,12,60,1
RB04717,E0552,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:15:00,75,Focus,4,15,2
RB06121,E0459,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:30:00,90,Meeting,2,15,5
RB08083,E0444,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:30:00,90,Meeting,12,0,5
RB12338,E0058,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:00:00,60,Training,16,15,2
RB15433,E0347,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:45:00,105,Meeting,2,0,3
RB19924,E0486,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:45:00,105,Conference,4,0,1
RB21566,E0310,2025-08-14,2025-08-14 09:00:00,2025-08-14 09:45:00,45,Conference,8,0,1
RB24435,E0132,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:00:00,60,Conference,6,60,2
RB24757,E0654,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:00:00,60,Focus,12,0,4
RB26188,E0695,2025-08-14,2025-08-14 09:00:00,2025-08-14 09:30:00,30,Conference,6,60,3
RB30282,E0889,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:15:00,75,Conference,8,30,2
RB33927,E0377,2025-08-14,2025-08-14 09:00:00,2025-08-14 09:45:00,45,Conference,8,30,5
RB34393,E0525,2025-08-14,2025-08-14 09:00:00,2025-08-14 10:15:00,75,Meeting,4,0,3
RB35996,E0887,2025-08-14,2025-08-14 09:00:00,2025-08-14 09:45:00,45,Conference,6,15,3
RB36197,E0479,2025-08-14,2025-08-14 09:00:00,2025-08-14 11:00:00,120,Meeting,8,60,4
RB00690,E0274,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:15:00,60,Training,4,60,1
RB05596,E0139,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Meeting,4,120,1
RB06574,E0713,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Meeting,16,0,1
RB08430,E0864,2025-08-14,2025-08-14 09:15:00,2025-08-14 11:00:00,105,Conference,6,60,1
RB10250,E0526,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:00:00,45,Focus,6,60,2
RB11078,E0692,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:30:00,75,Focus,6,15,3
RB14411,E0365,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Focus,6,15,5
RB14552,E0086,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:15:00,60,Training,10,60,4
RB14943,E0126,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:30:00,75,Conference,2,30,2
RB17224,E0484,2025-08-14,2025-08-14 09:15:00,2025-08-14 09:45:00,30,Conference,12,30,2
RB17766,E0702,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:30:00,75,Conference,12,30,4
RB20321,E0339,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:30:00,75,Meeting,2,0,4
RB20942,E0505,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:15:00,60,Meeting,10,0,3
RB21275,E0609,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:15:00,60,Meeting,2,15,5
RB23607,E0688,2025-08-14,2025-08-14 09:15:00,2025-08-14 09:45:00,30,Meeting,6,0,4
RB27188,E0233,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Training,4,15,3
RB27294,E0471,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Meeting,10,0,3
RB27575,E0887,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Conference,6,120,3
RB28592,E0683,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:15:00,60,Training,16,0,5
RB30148,E0049,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Meeting,4,30,5
RB30174,E0061,2025-08-14,2025-08-14 09:15:00,2025-08-14 09:45:00,30,Training,8,0,2
RB30678,E0291,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Conference,8,0,5
RB30763,E0047,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Conference,4,30,4
RB31209,E0593,2025-08-14,2025-08-14 09:15:00,2025-08-14 09:45:00,30,Meeting,10,15,3
RB36356,E0378,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:15:00,60,Meeting,8,0,4
RB39375,E0304,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:15:00,60,Conference,4,30,4
RB39470,E0083,2025-08-14,2025-08-14 09:15:00,2025-08-14 10:45:00,90,Conference,4,60,1
RB05536,E0202,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:45:00,75,Conference,16,30,4
RB05681,E0681,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:00:00,30,Conference,6,60,3
RB07001,E0465,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:30:00,60,Focus,6,0,1
RB07113,E0924,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:15:00,45,Meeting,16,15,5
RB07566,E0388,2025-08-14,2025-08-14 09:30:00,2025-08-14 11:00:00,90,Meeting,12,30,4
RB09735,E0670,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:30:00,60,Conference,2,15,1
RB14294,E0172,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:30:00,60,Training,2,60,3
RB17361,E0520,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:30:00,60,Meeting,10,0,1
RB17797,E0287,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:00:00,30,Conference,4,0,5
RB19553,E0819,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:45:00,75,Meeting,6,30,3
RB19664,E0412,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:45:00,75,Meeting,8,60,4
RB24083,E0598,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:45:00,75,Focus,10,30,2
RB24270,E0267,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:30:00,60,Conference,2,60,2
RB29354,E0256,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:00:00,30,Focus,4,120,2
RB30217,E0911,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:30:00,60,Meeting,4,0,1
RB32119,E0302,2025-08-14,2025-08-14 09:30:00,2025-08-14 11:00:00,90,Training,12,15,3
RB32359,E0347,2025-08-14,2025-08-14 09:30:00,2025-08-14 10:15:00,45,Meeting,2,0,3
RB34167,E0575,2025-08-14,2025-08-14 09:30:00,2025-08-14 11:15:00,105,Meeting,10,0,5
RB38264,E0012,2025-08-14,2025-08-14 09:30:00,2025-08-14 11:00:00,90,Meeting,4,30,5
RB07402,E0598,2025-08-14,2025-08-14 09:45:00,2025-08-14 10:30:00,45,Focus,10,0,2
RB08358,E0707,2025-08-14,2025-08-14 09:45:00,2025-08-14 11:15:00,90,Conference,4,15,1
RB36606,E0997,2025-08-14,2025-08-14 09:45:00,2025-08-14 11:00:00,75,Focus,8,30,5
RB36848,E0406,2025-08-14,2025-08-14 09:45:00,2025-08-14 10:45:00,60,Meeting,4,30,1
RB01584,E0902,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:30:00,90,Meeting,12,60,2
RB01966,E0158,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:00:00,60,Conference,6,120,4
RB04079,E0656,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:00:00,60,Focus,2,15,5
RB05363,E0403,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:00:00,60,Meeting,6,120,2
RB08706,E0152,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:15:00,75,Training,12,60,4
RB16016,E0682,2025-08-14,2025-08-14 10:00:00,2025-08-14 10:30:00,30,Meeting,6,120,1
RB19253,E0938,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:15:00,75,Conference,2,120,2
RB22934,E0046,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:30:00,90,Meeting,12,60,5
RB31708,E0028,2025-08-14,2025-08-14 10:00:00,2025-08-14 12:00:00,120,Meeting,4,30,3
RB31756,E0132,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:30:00,90,Conference,8,30,2
RB33539,E0219,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:30:00,90,Meeting,4,60,4
RB34132,E0756,2025-08-14,2025-08-14 10:00:00,2025-08-14 11:30:00,90,Focus,12,60,3
RB05318,E0490,2025-08-14,2025-08-14 10:15:00,2025-08-14 10:45:00,30,Focus,2,0,2
